xzqhdm,xzqhmc,pc,mc,lx,sd,dz,lon,lat
530000,云南省,第一批,崇圣寺三塔,古建筑,唐、五代,云南省大理白族自治州大理市,100.146223770605,25.7086512421811
530000,云南省,第一批,太和城遗址,古遗址,南诏（公元649&mdash;902年）,云南省大理白族自治州大理市,100.179637286383,25.6104806711103
630000,青海省,第一批,塔尔寺,古建筑,明,青海省湟中县,101.565799495418,36.4896728049868
510000,四川省,第一批,泸定桥,近现代重要史迹及代表性建筑,1935年,四川省甘孜藏族自治州泸定县,102.230793320999,29.9146051187417
620000,甘肃省,第一批,万里长城－嘉峪关,古建筑,明,甘肃省酒泉市,102.449095262822,38.0967178518178
620000,甘肃省,第一批,重修护国寺感应塔碑（西夏碑）,石窟寺及石刻,西夏（公元1032－1227年）,甘肃省武威县,102.642708088467,37.9230140840111
510000,四川省,第一批,宝顶山摩崖造象,石窟寺及石刻,宋,四川省大足县,102.891036318326,30.3646363261067
510000,四川省,第一批,高颐墓阙及石刻,古建筑,东汉,四川省雅安县,103.0009826805,29.9966023927847
620000,甘肃省,第一批,炳灵寺石窟,石窟寺及石刻,北魏至明,甘肃省临夏回族自治州临夏市,103.191917578286,35.5798873046859
510000,四川省,第一批,峨眉山圣寿万年寺铜铁佛像,石窟寺及石刻,宋至明,四川省峨眉县,103.381731075542,29.5821083032484
530000,云南省,第一批,爨龙颜碑,石窟寺及石刻,南朝,云南省陆良县,103.68649026098,24.9251464340459
530000,云南省,第一批,爨宝子碑,石窟寺及石刻,东晋,云南省曲靖县,103.798704098887,25.4925085089677
530000,云南省,第一批,段氏与三十七部会盟碑,石窟寺及石刻,大理（公元937－1094年）,云南省曲靖县,103.800580182203,25.4926676396143
510000,四川省,第一批,杜甫草堂,古建筑,清,四川省成都市,104.02502111144,30.6643617766704
510000,四川省,第一批,王建墓,古墓葬,五代前蜀,四川省成都市,104.044712002411,30.6758086727152
510000,四川省,第一批,武侯祠,古建筑,清,四川省成都市,104.046966259062,30.6471984815003
510000,四川省,第一批,平阳府君阙,古建筑,东汉,四川省绵阳县,104.696243764162,31.5012502776537
510000,四川省,第一批,皇泽寺摩崖造象,石窟寺及石刻,唐,四川省广元县,105.809180627782,32.4437994172433
510000,四川省,第一批,广元千佛崖摩崖造象,石窟寺及石刻,唐、宋,四川省广元县,105.842768162328,32.473479926127
620000,甘肃省,第一批,麦积山石窟,石窟寺及石刻,北魏至明,甘肃省天水市,106.004159676333,34.3522167911432
500000,重庆市,第一批,八路军重庆办事处旧址,近现代重要史迹及代表性建筑,1938－1946年,四川省重庆市红岩村及曾家岩,106.510956860075,29.541216818639
510000,四川省,第一批,北山摩崖造象,石窟寺及石刻,唐、宋,四川省大足县,106.668920187079,31.9294786500709
520000,贵州省,第一批,遵义会议会址,近现代重要史迹及代表性建筑,1935年,贵州省遵义市,106.916763197406,27.691804664929
510000,四川省,第一批,沈府君阙,古建筑,东汉,四川省渠县,107.003327468326,31.0558736710703
610000,陕西省,第一批,褒斜道石门及其摩崖石刻,古建筑,汉至宋,陕西省汉中市,107.034507122844,33.0770921805002
510000,四川省,第一批,冯焕阙,古建筑,东汉,四川省渠县,107.043156240412,31.0308500987654
610000,陕西省,第一批,乾陵,古墓葬,唐,陕西省乾县,108.213073027887,34.581442425221
610000,陕西省,第一批,昭陵,古墓葬,唐,陕西省乾县,108.218371222868,34.5227664328047
610000,陕西省,第一批,茂陵,古墓葬,西汉,陕西省兴平县,108.569954627154,34.3362959365882
610000,陕西省,第一批,霍去病墓,古墓葬,西汉,陕西省兴平县,108.58924608309,34.3459399162728
610000,陕西省,第一批,丰镐遗址,古遗址,周,陕西省长安县,108.764108576468,34.233760665967
610000,陕西省,第一批,顺陵,古墓葬,唐,陕西省咸阳市,108.80085047324,34.4643135613646
610000,陕西省,第一批,阿房宫遗址,古遗址,秦,陕西省西安市,108.824720451466,34.2670256498407
610000,陕西省,第一批,汉长安城遗址,古遗址,西汉,陕西省西安市,108.88629342451,34.3094320495132
610000,陕西省,第一批,小雁塔,古建筑,唐,陕西省西安市,108.937386511225,34.2408864918686
610000,陕西省,第一批,西安城墙,古建筑,明,陕西省西安市,108.944789470216,34.2537719475087
610000,陕西省,第一批,西安碑林,石窟寺及石刻,汉至近代,陕西省西安市,108.94779269335,34.2569135996871
610000,陕西省,第一批,大雁塔,古建筑,唐,陕西省西安市,108.959446443909,34.2198252342916
610000,陕西省,第一批,大明宫遗址,古遗址,唐,陕西省西安市,108.967250292928,34.3684526807102
610000,陕西省,第一批,药王山石刻,石窟寺及石刻,隋至明,陕西省铜川市,108.995406014983,34.9100350114517
610000,陕西省,第一批,兴教寺塔,古建筑,唐,陕西省长安县,109.034162159257,34.0912598851381
610000,陕西省,第一批,半坡遗址,古遗址,新石器时代,陕西省西安市,109.046101922055,34.2741457256941
610000,陕西省,第一批,秦始皇陵,古墓葬,秦,陕西省临潼县,109.259768310456,34.3864991378335
610000,陕西省,第一批,黄帝陵,古墓葬,,陕西省黄陵县,109.260690138853,35.5894756225272
610000,陕西省,第一批,延安革命遗址,近现代重要史迹及代表性建筑,1937－1947年,陕西省延安县,109.488517354177,36.5975423431611
430000,湖南省,第一批,溪州铜柱,石窟寺及石刻,五代,湖南省湘西土家族苗族自治州永顺县,109.947659559871,28.7506964425524
140000,山西省,第一批,永乐宫,古建筑,元,山西省芮城县,110.687786383308,34.7190998189536
420000,湖北省,第一批,武当山金殿,古建筑,元、明,湖北省光化县,111.006491990575,32.4015889072559
140000,山西省,第一批,侯马晋国遗址,古遗址,东周,山西省侯马市,111.340261775018,35.6062137446404
140000,山西省,第一批,丁村遗址,古遗址,旧石器时代,山西省临汾县,111.420003666803,35.8376475395166
410000,河南省,第一批,仰韶村遗址,古遗址,新石器时代,河南省渑池县,111.777209552797,34.8105753363678
140000,山西省,第一批,广胜寺,古建筑,元、明,山西省洪洞县,111.806380370812,36.3011930375365
140000,山西省,第一批,晋祠,古建筑,宋,山西省太原市,112.44557569788,37.7044963380637
420000,湖北省,第一批,楚纪南故城,古遗址,东周,湖北省江陵县,112.461451160661,30.0979338388104
410000,河南省,第一批,龙门石窟,石窟寺及石刻,北魏至唐,河南省洛阳市,112.468478135615,34.5563628963667
430000,湖南省,第一批,韶山冲毛主席旧居,近现代重要史迹及代表性建筑,1893年,湖南省湘潭县韶山冲,112.488173726499,27.9115066049144
410000,河南省,第一批,白马寺,古建筑,金至清,河南省洛阳市,112.60039228698,34.7232563857533
410000,河南省,第一批,汉魏洛阳故城,古遗址,东汉至北魏,河南省洛阳市,112.608840107313,34.7171908647288
410000,河南省,第一批,少室阙,古建筑,东汉,河南省登封县,112.977176616234,34.4931815644834
410000,河南省,第一批,嵩岳寺塔,古建筑,北魏,河南省登封县,113.015929290109,34.5008304408228
410000,河南省,第一批,启母阙,古建筑,东汉,河南省登封县,113.041935144907,34.4735918169257
410000,河南省,第一批,太室阙,古建筑,东汉,河南省登封县,113.067948652961,34.4514851003957
140000,山西省,第一批,八路军总司令部旧址,近现代重要史迹及代表性建筑,1938年,山西省武乡县,113.097416929631,36.7425217358035
140000,山西省,第一批,南禅寺大殿,古建筑,唐,山西省五台县,113.114071878711,38.7012121551291
140000,山西省,第一批,云冈石窟,石窟寺及石刻,北魏,山西省大同市,113.125817699413,40.1098451776358
410000,河南省,第一批,观星台,古建筑,元,河南省登封县,113.140573948406,34.4021973051303
140000,山西省,第一批,佛宫寺释迦塔（应县木塔）,古建筑,辽,山西省应县,113.181994550819,39.5637551104965
440000,广东省,第一批,光孝寺,古建筑,五代至明,广东省广州市,113.250954475079,23.1309909258161
440000,广东省,第一批,三元里平英团遗址,近现代重要史迹及代表性建筑,1841年,广东省广州市三元里,113.258292511132,23.1632692399927
440000,广东省,第一批,广州公社旧址,近现代重要史迹及代表性建筑,1927年,广东省广州市维新路,113.259420391215,23.1269393007887
440000,广东省,第一批,广州农民运动讲习所旧址,近现代重要史迹及代表性建筑,1926年,广东省广州市中山四路,113.271119788848,23.1295786709044
140000,山西省,第一批,华严寺,古建筑,辽、金、清,山西省大同市,113.288057434513,40.0913526776348
440000,广东省,第一批,黄花岗七十二烈士墓,近现代重要史迹及代表性建筑,1911年,广东省广州市,113.292747803725,23.1421345578267
140000,山西省,第一批,善化寺,古建筑,辽、金,山西省大同市,113.293481357849,40.085588162404
140000,山西省,第一批,佛光寺,古建筑,唐至清,山西省五台县,113.386954749556,38.8691452193168
410000,河南省,第一批,郑州商代遗址,古遗址,商,河南省郑州市,113.670926120544,34.7469776615558
410000,河南省,第一批,郑韩故城,古遗址,东周,河南省新郑县,113.746796128804,34.3974385498613
430000,湖南省,第一批,秋收起义文家市会师旧址,近现代重要史迹及代表性建筑,1927年,湖南省浏阳县,113.925548436196,28.0467530903186
140000,山西省,第一批,平型关战役遗址,近现代重要史迹及代表性建筑,1937年,山西省繁峙县,113.948221309412,39.3402916447159
130000,河北省,第一批,响堂山石窟,石窟寺及石刻,东魏、北齐至元,河北省邯郸市,114.148738975893,36.5330845333947
360000,江西省,第一批,井冈山革命遗址,近现代重要史迹及代表性建筑,1927－1929年,江西省宁冈县,114.242464883069,26.942074948379
420000,湖北省,第一批,武昌起义军政府旧址,近现代重要史迹及代表性建筑,1911年,湖北省武汉市,114.301077915162,30.5441254754961
410000,河南省,第一批,殷墟,古遗址,殷,河南省安阳市,114.321607792018,36.1192251874397
410000,河南省,第一批,祜国寺塔（铁塔）,古建筑,北宋,河南省开封市,114.365097664779,34.8167921278476
130000,河北省,第一批,赵邯郸故城,古遗址,战国,河北省邯郸市,114.470329991073,36.6027258354004
130000,河北省,第一批,广惠寺华塔,古建筑,金,河北省正定县,114.565930050472,38.1316335380909
130000,河北省,第一批,隆兴寺,古建筑,宋,河北省正定县,114.576628962142,38.1443154840341
130000,河北省,第一批,安济桥（大石桥）,古建筑,隋,河北省宁晋县,114.764552345056,37.7221368581488
130000,河北省,第一批,赵州陀罗尼经幢,古建筑,北宋,河北省宁晋县,114.768699700865,37.7473919210412
130000,河北省,第一批,定县开元寺塔（料敌塔）,古建筑,北宋,河北省定县,114.996605262305,38.51038093741
130000,河北省,第一批,永通桥（小石桥）,古建筑,金,河北省宁晋县,115.009014409882,37.6056464302703
440000,广东省,第一批,海丰红宫、红场旧址,近现代重要史迹及代表性建筑,1927－1928年,广东省海丰县中山西路,115.331254658875,22.969998729486
130000,河北省,第一批,清西陵,古墓葬,清,河北省易县,115.331341854871,39.3591780252188
130000,河北省,第一批,冉庄地道战遗址,近现代重要史迹及代表性建筑,1942年,河北省保定市,115.368457122244,38.672170279297
130000,河北省,第一批,燕下都遗址,古遗址,战国,河北省易县,115.525270795383,39.3056490445126
130000,河北省,第一批,义慈惠石柱,古建筑,北齐,河北省易县,115.661955378712,39.3118004866849
360000,江西省,第一批,＂八一＂起义指挥部旧址,近现代重要史迹及代表性建筑,1927年,江西省南昌市,115.882159195361,28.6869928204533
360000,江西省,第一批,瑞金革命遗址,近现代重要史迹及代表性建筑,1931－1934年,江西省瑞金县,116.067912577831,25.9092413841018
370000,山东省,第一批,嘉祥武氏墓群石刻,古建筑,东汉,山东省济宁市,116.341954854795,35.2833450591683
130000,河北省,第一批,封氏墓群,古墓葬,北魏至隋,河北省吴桥县,116.348616717834,37.6853215421034
370000,山东省,第一批,孝堂山郭氏墓石祠,古建筑,东汉,山东省肥城县,116.732685329532,36.1063359767638
350000,福建省,第一批,古田会议会址,近现代重要史迹及代表性建筑,1929年,福建省上杭县古田村,116.822435408261,25.2193669362781
370000,山东省,第一批,曲阜孔庙及孔府,古建筑,金至清,山东省曲阜县,116.985840669733,35.5965112670197
370000,山东省,第一批,孔林,古墓葬,东周,山东省曲阜县,116.988656586922,35.6128990920973
370000,山东省,第一批,曲阜鲁国故城,古遗址,周至汉,山东省曲阜县,116.998937326362,35.6018006783453
130000,河北省,第一批,沧州铁狮子,石窟寺及石刻,后周,河北省沧县,117.010653071642,38.2078553556644
370000,山东省,第一批,四门塔,古建筑,东魏,山东省历城县,117.123708884239,36.4505719273594
370000,山东省,第一批,城子崖遗址,古遗址,新石器时代,山东省章丘县,117.352856305379,36.7340383227055
120000,天津市,第一批,独乐寺,古建筑,辽,河北省蓟县,117.409625,40.051476
130000,河北省,第一批,清东陵,古墓葬,清,河北省遵化县,117.697539087598,40.1294409552557
130000,河北省,第一批,避暑山庄,古建筑,清,河北省承德市,117.927332925335,40.9951677306684
130000,河北省,第一批,普陀宗乘之庙,古建筑,清,河北省承德市,117.928004740317,41.0114860115001
130000,河北省,第一批,须弥福寿之庙,古建筑,清,河北省承德市,117.935842369581,41.008846116006
130000,河北省,第一批,普宁寺,古建筑,清,河北省承德市,117.946279995666,41.0149697779783
130000,河北省,第一批,普乐寺,古建筑,清,河北省承德市,117.95542026213,40.9961035848113
340000,安徽省,第一批,新四军军部旧址,近现代重要史迹及代表性建筑,1938－1941年,安徽省泾县,118.206743830339,30.6426197852486
370000,山东省,第一批,临淄齐国故城,古遗址,周,山东省益都县,118.288379098761,36.8477199086879
350000,福建省,第一批,安平桥（五里桥）,古建筑,南宋,福建省晋江县,118.439842703871,24.7095938711478
350000,福建省,第一批,清净寺,古建筑,宋,福建省泉州市,118.586943725339,24.9055226237471
320000,江苏省,第一批,明孝陵,古墓葬,明,江苏省南京市,118.832039396773,32.0441541615251
320000,江苏省,第一批,中山陵,近现代重要史迹及代表性建筑,1929年,江苏省南京市紫金山,118.838930612748,32.0729735409745
130000,河北省,第一批,万里长城－山海关,古建筑,明,河北省秦皇岛市,119.701106179939,40.0259698687623
330000,浙江省,第一批,六和塔,古建筑,南宋,浙江省杭州市,120.129549700125,30.1986521823547
330000,浙江省,第一批,岳飞墓,古墓葬,南宋,浙江省杭州市,120.208345849135,30.2556176125973
320000,江苏省,第一批,苏州云岩寺塔,古建筑,五代,江苏省苏州市,120.576363267041,31.3380651460306
320000,江苏省,第一批,留园,古建筑,清,江苏省苏州市,120.588345967294,31.3174516644085
320000,江苏省,第一批,苏州文庙内宋代石刻,石窟寺及石刻,南宋,江苏省苏州市,120.618999417471,31.2973415511874
320000,江苏省,第一批,太平天国忠王府,近现代重要史迹及代表性建筑,1860－1863年,江苏省苏州市东北街,120.62443222555,31.3254989696104
320000,江苏省,第一批,拙政园,古建筑,明、清,江苏省苏州市,120.624861625613,31.3264581587325
320000,江苏省,第一批,保圣寺罗汉塑像,石窟寺及石刻,北宋,江苏省吴县,120.867475063432,31.2716670162821
210000,辽宁省,第一批,中苏友谊纪念塔,近现代重要史迹及代表性建筑,1957年,辽宁省旅大市,121.229085277945,38.8086165262246
210000,辽宁省,第一批,奉国寺,古建筑,辽,辽宁省义县,121.242932663814,41.5412786343568
330000,浙江省,第一批,保国寺,古建筑,北宋,浙江省宁波市,121.51888372025,29.9813929242053
210000,辽宁省,第一批,辽阳壁画墓群,古墓葬,汉至晋,辽宁省辽阳市,123.167951703069,41.3176904963238
210000,辽宁省,第一批,沈阳故宫,古建筑,清,辽宁省沈阳市,123.449463235047,41.7963449843276
220000,吉林省,第一批,洞沟古墓群,古墓葬,高句丽（公元前37－公元668年）,吉林省辑安县,126.168711454208,41.108647404274
220000,吉林省,第一批,六顶山古墓群,古墓葬,渤海（公元698－926年）,吉林省延边朝鲜族自治州敦化县,128.218132658247,43.3155018442557
230000,黑龙江省,第一批,渤海国上京龙泉府遗址,古遗址,渤海（公元698－926年）,黑龙江省宁安县,129.116744445389,44.1199708862999
620000,甘肃省,第一批,莫高窟,石窟寺及石刻,北魏至元,甘肃省敦煌县,94.8042980827954,40.0397147156249
620000,甘肃省,第一批,榆林窟,石窟寺及石刻,北魏至元,甘肃省安西县,95.932643352852,40.0611003321877
530000,云南省,第一批,石钟山石窟,石窟寺及石刻,南诏、大理（公元649－1094年）剑川县,云南省大理白族自治州剑川县,99.8399857287509,26.3589201809029
640000,宁夏回族自治区,第一批,海宝塔,古建筑,清,宁夏回族自治区银川市,106.277172854565,38.4907648237781
450000,广西壮族自治区,第一批,金田起义地址,近现代重要史迹及代表性建筑,1851年,广西壮族自治区桂平县金田村,110.089874709997,23.5875828087206
110000,北京市,第一批,房山云居寺塔及石经,古建筑,隋、唐、辽、金,北京市房山县,115.763410798604,39.6018108649972
110000,北京市,第一批,周口店遗址,古遗址,旧石器时代,北京市房山县,115.925349449306,39.6886852329905
110000,北京市,第一批,万里长城－八达岭,古建筑,明,北京市延庆县,115.970764341788,40.360978596061
110000,北京市,第一批,居庸关云台,古建筑,元,北京市昌平县,116.061474699776,40.2885657932837
110000,北京市,第一批,十三陵,古墓葬,明,北京市昌平县,116.189448204273,40.2939792939285
110000,北京市,第一批,卢沟桥,近现代重要史迹及代表性建筑,,北京市丰台区,116.210441463032,39.8486186769753
110000,北京市,第一批,颐和园,古建筑,清,北京市海淀区,116.250758076942,39.9843113716556
110000,北京市,第一批,真觉寺金刚宝座（五塔寺塔）,古建筑,明,北京市海淀区,116.324285945609,39.9425634424857
110000,北京市,第一批,妙应寺白塔,古建筑,元,北京市西城区,116.357089568406,39.9226655269807
110000,北京市,第一批,北海及团城,古建筑,明、清,北京市西城区,116.385687456658,39.9319342953669
110000,北京市,第一批,故宫,古建筑,明、清,北京市,116.389613749128,39.9218620254633
110000,北京市,第一批,天安门,近现代重要史迹及代表性建筑,,北京市,116.391289601689,39.9074289757418
110000,北京市,第一批,人民英雄纪念碑,近现代重要史迹及代表性建筑,1958年,北京市天安门广场,116.391396917253,39.9049870474605
110000,北京市,第一批,北京大学红楼,近现代重要史迹及代表性建筑,,北京市东城区沙滩,116.397442656807,39.922856344103
110000,北京市,第一批,天坛,古建筑,明,北京市崇文区,116.400242567187,39.8781454773604
110000,北京市,第一批,国子监,古建筑,清,北京市东城区,116.406990649653,39.9445787276613
110000,北京市,第一批,雍和宫,古建筑,清,北京市东城区,116.410910573716,39.946230873474
110000,北京市,第一批,智化寺,古建筑,明,北京市东城区,116.426152434825,39.915845475757
150000,内蒙古自治区,第一批,辽中京遗址,古遗址,辽,内蒙古自治区宁城县,118.892970181003,41.5629449531753
150000,内蒙古自治区,第一批,辽上京遗址,古遗址,辽,内蒙古自治区巴林左旗,119.388951418229,43.9612409528596
310000,上海市,第一批,上海中山故居,近现代重要史迹及代表性建筑,1919年,上海市香山路,121.462206157979,31.2179402482803
310000,上海市,第一批,中国社会主义青年团中央机关旧址,近现代重要史迹及代表性建筑,1920－1921年,上海市淮海路渔阳里,121.4636702867,31.222022470367
310000,上海市,第一批,中国共产党第一次全国代表大会会址,近现代重要史迹及代表性建筑,1921年,上海市兴业路,121.470522063359,31.222061371448
310000,上海市,第一批,鲁迅墓,近现代重要史迹及代表性建筑,,上海市虹口公园,121.477067037113,31.2706269773132
540000,西藏自治区,第一批,古格王国遗址,古遗址,,西藏自治区扎达县,79.6702720331454,31.4651734807079
650000,新疆维吾尔自治区,第一批,克孜尔千佛洞,石窟寺及石刻,唐至宋,新疆维吾尔自治区拜城县,82.5051697141967,41.7876074274443
650000,新疆维吾尔自治区,第一批,库木吐喇千佛洞,石窟寺及石刻,唐至宋,新疆维吾尔自治区库车县,82.8963316893302,41.7281236180886
540000,西藏自治区,第一批,藏王墓,古墓葬,,西藏自治区穷结县,87.3006479179303,28.5916726010225
540000,西藏自治区,第一批,萨迦寺,古建筑,元,西藏自治区萨迦县,88.0188230548313,28.904993365571
540000,西藏自治区,第一批,扎什伦布寺,古建筑,明初至清,西藏自治区日喀则县,88.8705170571087,29.267158901386
650000,新疆维吾尔自治区,第一批,雅尔湖故城,古遗址,高昌（公元500－640年）,新疆维吾尔自治区吐鲁番县,89.1442309783078,42.9472036288962
650000,新疆维吾尔自治区,第一批,高昌故城,古遗址,高昌（公元500－640年）,新疆维吾尔自治区吐鲁番县,89.5296072791351,42.8560311306988
540000,西藏自治区,第一批,江孜宗山抗英遗址,近现代重要史迹及代表性建筑,1904年,西藏自治区江孜县,89.5989550926002,28.9183016343495
540000,西藏自治区,第一批,噶丹寺,古建筑,明初至清,西藏自治区拉萨市,91.1038301976472,29.6591862408434
540000,西藏自治区,第一批,布达拉宫,古建筑,明至民国,西藏自治区拉萨市,91.1173809140433,29.6569083118531
540000,西藏自治区,第一批,大昭寺,古建筑,,西藏自治区拉萨市,91.1322292646468,29.6530352532581
540000,西藏自治区,第一批,昌珠寺,古建筑,,西藏自治区乃东县,91.771919537188,29.1935969818114
110000,北京市,第七批,延庆古崖居,古遗址,明以前,北京市延庆县,115.769189581101,40.4617143771254
150000,内蒙古自治区,第七批,蘑菇山北遗址,古遗址,旧石器时代,内蒙古自治区满洲里市扎赉诺尔区,117.662363708382,49.5086345026432
150000,内蒙古自治区,第七批,金斯太洞穴遗址,古遗址,旧石器时代、商,内蒙古自治区锡林郭勒盟东乌珠穆沁旗,116.96757416595,45.4964210664811
150000,内蒙古自治区,第七批,辉河水坝遗址,古遗址,新石器时代,内蒙古自治区呼伦贝尔市鄂温克族自治旗,119.407399781288,48.8910348622061
150000,内蒙古自治区,第七批,哈克遗址,古遗址,新石器时代,内蒙古自治区呼伦贝尔市海拉尔区,120.068989269589,49.1877584420731
150000,内蒙古自治区,第七批,白音长汗遗址,古遗址,新石器时代,内蒙古自治区赤峰市林西县,118.234067252746,43.3051552948624
150000,内蒙古自治区,第七批,兴隆沟遗址,古遗址,新石器时代,内蒙古自治区赤峰市敖汉旗,120.667243160161,42.3758134306449
150000,内蒙古自治区,第七批,魏家窝铺遗址,古遗址,新石器时代,内蒙古自治区赤峰市红山区,118.949037632192,42.1393151519199
150000,内蒙古自治区,第七批,富河沟门遗址,古遗址,新石器时代,内蒙古自治区赤峰市巴林左旗,119.263085791545,44.5230079709447
150000,内蒙古自治区,第七批,寨子圪旦遗址,古遗址,新石器时代,内蒙古自治区鄂尔多斯市准格尔旗,111.233620219399,39.8632603126227
150000,内蒙古自治区,第七批,草帽山遗址,古遗址,新石器时代,内蒙古自治区赤峰市敖汉旗,119.915788350863,42.2888191627313
150000,内蒙古自治区,第七批,马架子遗址,古遗址,新石器时代、夏、商、周,内蒙古自治区赤峰市喀喇沁旗,119.061511855471,41.9760305124484
150000,内蒙古自治区,第七批,三座店石城遗址,古遗址,夏至商,内蒙古自治区赤峰市松山区,118.618320260522,42.3596381402256
150000,内蒙古自治区,第七批,二道井子遗址,古遗址,夏至商,内蒙古自治区赤峰市红山区,119.071573610275,42.169455309861
150000,内蒙古自治区,第七批,太平庄遗址群,古遗址,夏至商,内蒙古自治区赤峰市松山区,118.615192057011,42.1153522277664
150000,内蒙古自治区,第七批,尹家店山城遗址,古遗址,夏至商,内蒙古自治区赤峰市松山区,118.45287830611,42.3741876178221
150000,内蒙古自治区,第七批,南山根遗址,古遗址,周,内蒙古自治区赤峰市宁城县,118.774592044579,41.5401248595113
150000,内蒙古自治区,第七批,奈曼土城子城址,古遗址,战国至秦汉,内蒙古自治区通辽市奈曼旗,120.819839645565,42.3330275543364
150000,内蒙古自治区,第七批,云中郡故城,古遗址,战国至隋唐,内蒙古自治区呼和浩特市托克托县,111.342732333712,40.5290940408385
150000,内蒙古自治区,第七批,浩特陶海城址,古遗址,辽,内蒙古自治区呼伦贝尔市陈巴尔虎旗,119.621490941124,49.3175872676941
150000,内蒙古自治区,第七批,灵安州遗址,古遗址,辽,内蒙古自治区通辽市库伦旗,121.80519949185,42.7334772549929
150000,内蒙古自治区,第七批,豫州城遗址及墓地,古遗址,辽,内蒙古自治区通辽市扎鲁特旗,120.906089168815,44.5546797432769
150000,内蒙古自治区,第七批,韩州城遗址,古遗址,辽,内蒙古自治区通辽市科左后旗,122.351108819854,42.9326931469845
150000,内蒙古自治区,第七批,饶州故城址,古遗址,辽,内蒙古自治区赤峰市林西县,118.048448792697,43.6157105816671
150000,内蒙古自治区,第七批,武安州遗址,古遗址,辽、金、元,内蒙古自治区赤峰市敖汉旗,119.915788350863,42.2888191627313
150000,内蒙古自治区,第七批,宁昌路遗址,古遗址,辽、金、元,内蒙古自治区赤峰市敖汉旗,119.915788350863,42.2888191627313
150000,内蒙古自治区,第七批,吐列毛杜古城遗址,古遗址,金,内蒙古自治区兴安盟科尔沁右翼中旗,121.470429585736,45.0588182320345
150000,内蒙古自治区,第七批,四郎城古城,古遗址,金、元、明,内蒙古自治区锡林郭勒盟正蓝旗,115.98605878645,42.2396158667989
150000,内蒙古自治区,第七批,燕家梁遗址,古遗址,元,内蒙古自治区包头市九原区,109.962391387069,40.5994400943834
150000,内蒙古自治区,第七批,新忽热古城址,古遗址,元、明,内蒙古自治区巴彦淖尔市乌拉特中旗,108.508363436568,41.5859039966834
310000,上海市,第七批,崧泽遗址,古遗址,新石器时代,上海市青浦县,121.11957995811,31.1525739806623
310000,上海市,第七批,上海马桥遗址,古遗址,新石器时代至商,上海市闵行区,121.377078098294,31.1147170136201
310000,上海市,第七批,广富林遗址,古遗址,新石器时代、东周,上海市松江区,121.194773081243,31.0675018044779
310000,上海市,第七批,志丹苑元代水闸遗址,古遗址,元,上海市普陀区,121.425453911711,31.2606435770011
450000,广西壮族自治区,第七批,柳城巨猿洞,古遗址,旧石器时代,广西壮族自治区柳州市柳城县,109.240379699029,24.6544411434892
450000,广西壮族自治区,第七批,布兵盆地洞穴遗址群,古遗址,旧石器时代,广西壮族自治区百色市田东县,106.995368823164,23.589123661966
450000,广西壮族自治区,第七批,那赖遗址,古遗址,旧石器时代,广西壮族自治区百色市田阳县,106.911825938239,23.7385330558514
450000,广西壮族自治区,第七批,晓锦遗址,古遗址,新石器时代,广西壮族自治区桂林市资源县,110.648087969858,26.0457803098482
450000,广西壮族自治区,第七批,大浪古城遗址,古遗址,汉,广西壮族自治区北海市合浦县,109.20313686384,21.663516349627
450000,广西壮族自治区,第七批,草鞋村遗址,古遗址,汉,广西壮族自治区北海市合浦县,109.188001161614,21.6650738141908
450000,广西壮族自治区,第七批,越州故城,古遗址,南朝,广西壮族自治区钦州市浦北县,109.552775969089,22.2746672847354
450000,广西壮族自治区,第七批,中和窑址,古遗址,宋,广西壮族自治区梧州市藤县,110.910255907977,23.3777885743313
500000,重庆市,第七批,天生城遗址,古遗址,南宋至清,重庆市万州区,108.360209146498,30.8310837602454
500000,重庆市,第七批,老鼓楼衙署遗址,古遗址,南宋至清,重庆市渝中区,106.565198446765,29.5556307438896
500000,重庆市,第七批,重庆冶锌遗址群,古遗址,明至清,重庆市丰都县，石柱土家族自治县,108.109492032146,30.0017356411395
540000,西藏自治区,第七批,小恩达遗址,古遗址,新石器时代,西藏自治区昌都地区昌都县,97.1279660516054,31.1606697144695
540000,西藏自治区,第七批,皮央和东嘎遗址,古遗址,宋至明,西藏自治区阿里地区札达县,79.8007016271117,31.4818203456717
640000,宁夏回族自治区,第七批,页河子遗址,古遗址,新石器时代,宁夏回族自治区固原市隆德县,106.107239264694,35.6260548927864
640000,宁夏回族自治区,第七批,固原古城遗址,古遗址,汉至清,宁夏回族自治区固原市原州区,106.283544334757,36.0039013949498
640000,宁夏回族自治区,第七批,省嵬城址,古遗址,宋,宁夏回族自治区石嘴山市惠农区,106.752172771755,39.0903854390616
640000,宁夏回族自治区,第七批,七营北嘴城址,古遗址,宋至明,宁夏回族自治区中卫市海原县,106.151496707242,36.5055457995975
640000,宁夏回族自治区,第七批,柳州城址,古遗址,宋至明,宁夏回族自治区中卫市海原县,105.610489883327,36.5412849819588
640000,宁夏回族自治区,第七批,大营城址,古遗址,宋至明,宁夏回族自治区固原市原州区,106.190205445272,36.0252375461764
640000,宁夏回族自治区,第七批,兴武营城址,古遗址,明,宁夏回族自治区吴忠市盐池县,107.040417878311,38.108113989047
650000,新疆维吾尔自治区,第七批,骆驼石旧石器遗址,古遗址,旧石器时代,新疆维吾尔自治区塔城地区和布克赛尔蒙古自治县,85.7254921212587,46.7923784282781
